property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh,distance_to_school_km,distance_to_hospital_km,crime_index,road_quality
617,For Sale,Bungalow,Parklands,Nairobi,4,4,1,208,0.47,2014,0,Excellent,Unfurnished,0,0,0,0,1,1,0,4.0,mid,21000000,0.6,0.9,3.5,4
634,For Sale,Bungalow,Rongai,Nairobi,1,1,2,39,0.495,1999,0,Good,Furnished,0,0,0,0,0,1,0,23.0,affordable,3000000,2.3,3.1,5.6,2
637,For Sale,Bungalow,Rongai,Nairobi,3,3,2,147,0.545,2014,0,New,Furnished,0,0,1,0,0,1,0,23.0,affordable,8850000,2.3,3.1,5.6,2
640,For Sale,Apartment,Rongai,Nairobi,3,2,1,119,,1998,5,Fair,Unfurnished,0,0,0,0,1,0,1,23.0,affordable,9450000,2.3,3.1,5.6,2
641,For Sale,Apartment,Rongai,Nairobi,4,3,0,181,,2008,1,Excellent,Furnished,0,0,1,0,1,0,0,23.0,affordable,11950000,2.3,3.1,5.6,2
642,For Sale,Townhouse,Rongai,Nairobi,3,3,2,165,,2005,0,Excellent,Semi-Furnished,0,0,1,0,1,0,1,23.0,affordable,10650000,2.3,3.1,5.6,2
643,For Sale,Apartment,Rongai,Nairobi,2,1,1,65,,2014,3,Fair,Semi-Furnished,0,0,0,0,1,0,0,23.0,affordable,4350000,2.3,3.1,5.6,2
647,For Sale,Bungalow,Rongai,Nairobi,3,2,2,150,0.489,2020,0,New,Semi-Furnished,0,0,0,0,1,1,0,23.0,affordable,8150000,2.3,3.1,5.6,2
654,For Sale,Bungalow,Rongai,Nairobi,2,1,2,104,0.563,2001,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,23.0,affordable,5000000,2.3,3.1,5.6,2
656,For Sale,Apartment,Rongai,Nairobi,3,2,1,142,,1995,2,Good,Furnished,0,0,0,0,1,0,0,23.0,affordable,10300000,2.3,3.1,5.6,2
657,For Sale,Apartment,Rongai,Nairobi,2,1,1,107,,2024,3,Excellent,Semi-Furnished,0,0,1,0,1,0,1,23.0,affordable,8050000,2.3,3.1,5.6,2
661,For Sale,Studio,Roysambu,Nairobi,0,1,1,26,,2007,0,Good,Unfurnished,0,0,0,0,1,0,0,11.0,affordable,3250000,1.3,1.8,4.7,3
662,For Sale,Apartment,Roysambu,Nairobi,4,3,1,197,,2022,14,New,Unfurnished,0,0,1,0,1,0,0,11.0,affordable,2850000,1.3,1.8,4.7,3
665,For Sale,Bungalow,Roysambu,Nairobi,3,2,2,186,0.254,1995,0,Fair,Furnished,0,0,0,0,1,1,0,11.0,affordable,10400000,1.3,1.8,4.7,3
666,For Sale,Studio,Roysambu,Nairobi,0,1,0,25,,1992,2,Excellent,Unfurnished,0,0,0,0,1,0,0,11.0,affordable,4800000,1.3,1.8,4.7,3
669,For Sale,Apartment,Roysambu,Nairobi,2,2,0,131,,2005,7,New,Unfurnished,0,0,1,0,1,0,0,11.0,affordable,2250000,1.3,1.8,4.7,3
670,For Sale,Apartment,Roysambu,Nairobi,1,1,2,47,,1995,7,Good,Semi-Furnished,0,0,0,0,0,0,0,11.0,affordable,8350000,1.3,1.8,4.7,3
671,For Sale,Apartment,Roysambu,Nairobi,2,2,2,113,,2009,1,Good,Furnished,0,0,1,0,1,0,0,11.0,affordable,5000000,1.3,1.8,4.7,3
673,For Sale,Apartment,Roysambu,Nairobi,3,3,0,188,,1994,15,New,Unfurnished,0,0,1,0,1,0,0,11.0,affordable,6750000,1.3,1.8,4.7,3
678,For Sale,Apartment,Roysambu,Nairobi,4,3,2,104,,2009,3,Fair,Semi-Furnished,0,0,1,0,1,0,0,11.0,affordable,7100000,1.3,1.8,4.7,3
680,For Sale,Bungalow,Roysambu,Nairobi,3,2,1,161,0.972,2002,0,Good,Furnished,0,0,1,0,1,1,0,11.0,affordable,5450000,1.3,1.8,4.7,3
685,For Sale,Bungalow,Roysambu,Nairobi,3,2,2,137,0.308,2021,0,New,Unfurnished,0,0,1,0,1,1,0,11.0,affordable,5350000,1.3,1.8,4.7,3
686,For Sale,Apartment,Roysambu,Nairobi,2,2,1,82,,1995,2,New,Unfurnished,0,0,1,0,1,0,0,11.0,affordable,6250000,1.3,1.8,4.7,3
687,For Sale,Apartment,Roysambu,Nairobi,3,2,2,169,,2021,2,Good,Unfurnished,0,0,1,0,1,0,0,11.0,affordable,5400000,1.3,1.8,4.7,3
688,For Sale,Bungalow,Roysambu,Nairobi,3,2,2,125,0.305,2017,0,Excellent,Furnished,0,0,0,0,1,1,0,11.0,affordable,12450000,1.3,1.8,4.7,3
689,For Sale,Apartment,Roysambu,Nairobi,4,4,2,138,,1996,14,Excellent,Furnished,0,0,1,0,1,0,0,11.0,affordable,6350000,1.3,1.8,4.7,3
690,For Sale,Studio,Roysambu,Nairobi,0,1,1,29,,2009,6,Fair,Semi-Furnished,0,0,1,0,1,0,0,11.0,affordable,3050000,1.3,1.8,4.7,3
691,For Sale,Apartment,Roysambu,Nairobi,2,1,1,105,,1998,7,Excellent,Furnished,0,0,1,0,0,0,0,11.0,affordable,6850000,1.3,1.8,4.7,3
696,For Sale,Studio,Roysambu,Nairobi,0,1,1,20,,2014,5,Good,Semi-Furnished,0,0,1,0,1,0,0,11.0,affordable,3550000,1.3,1.8,4.7,3
702,For Sale,Studio,Roysambu,Nairobi,0,1,0,31,,1991,3,New,Unfurnished,0,0,0,0,1,0,0,11.0,affordable,5300000,1.3,1.8,4.7,3
704,For Sale,Townhouse,Ruaka,Nairobi,5,4,1,301,,1991,0,Good,Unfurnished,0,0,0,0,1,0,0,16.0,mid,14100000,1.5,2.1,4.4,3
705,For Sale,Bungalow,Ruaka,Nairobi,3,2,3,119,0.967,1997,0,New,Unfurnished,0,0,1,0,1,1,0,16.0,mid,16350000,1.5,2.1,4.4,3
706,For Sale,Apartment,Ruaka,Nairobi,2,1,2,90,,2019,11,Excellent,Furnished,0,0,0,0,1,0,0,16.0,mid,9800000,1.5,2.1,4.4,3
707,For Sale,Apartment,Ruaka,Nairobi,2,1,1,144,,2004,12,Fair,Furnished,0,0,1,0,0,0,0,16.0,mid,8000000,1.5,2.1,4.4,3
708,For Sale,Bungalow,Ruaka,Nairobi,3,2,2,102,0.534,2010,0,New,Unfurnished,0,0,0,0,1,1,0,16.0,mid,13850000,1.5,2.1,4.4,3
709,For Sale,Bungalow,Ruaka,Nairobi,3,3,1,148,0.248,2014,0,New,Furnished,0,0,1,0,0,1,0,16.0,mid,4700000,1.5,2.1,4.4,3
712,For Sale,Apartment,Ruaka,Nairobi,2,1,2,121,,2011,10,New,Furnished,0,0,0,0,1,0,0,16.0,mid,7250000,1.5,2.1,4.4,3
715,For Sale,Townhouse,Ruaka,Nairobi,3,2,3,139,,2020,0,Good,Unfurnished,0,0,0,0,1,0,0,16.0,mid,11600000,1.5,2.1,4.4,3
717,For Sale,Apartment,Ruaka,Nairobi,2,1,2,89,,1998,0,Excellent,Furnished,0,0,1,0,0,0,0,16.0,mid,13500000,1.5,2.1,4.4,3
718,For Sale,Bungalow,Ruaka,Nairobi,3,2,2,164,1.033,2013,0,Excellent,Furnished,0,0,1,0,1,1,0,16.0,mid,10800000,1.5,2.1,4.4,3
720,For Sale,Apartment,Ruaka,Nairobi,4,4,2,173,,2011,2,Excellent,Unfurnished,0,0,0,0,1,0,0,16.0,mid,4550000,1.5,2.1,4.4,3
721,For Sale,Apartment,Ruaka,Nairobi,3,3,2,168,,1997,10,Excellent,Furnished,0,0,1,0,1,0,0,16.0,mid,18450000,1.5,2.1,4.4,3
724,For Sale,Apartment,Ruaka,Nairobi,3,3,1,73,,1997,1,Excellent,Unfurnished,0,0,0,0,1,0,0,16.0,mid,10700000,1.5,2.1,4.4,3
725,For Sale,Townhouse,Ruaka,Nairobi,3,2,2,170,,2010,0,Excellent,Unfurnished,0,0,1,0,1,0,0,16.0,mid,12200000,1.5,2.1,4.4,3
726,For Sale,Bungalow,Ruaka,Nairobi,4,3,2,250,0.327,1990,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,16.0,mid,10550000,1.5,2.1,4.4,3
727,For Sale,Bungalow,Ruaka,Nairobi,4,3,3,101,0.558,2023,0,New,Semi-Furnished,0,0,0,0,1,1,0,16.0,mid,9300000,1.5,2.1,4.4,3
728,For Sale,Townhouse,Ruaka,Nairobi,3,2,1,205,,2024,0,New,Unfurnished,0,0,0,0,1,0,0,16.0,mid,8100000,1.5,2.1,4.4,3
729,For Sale,Bungalow,Ruaka,Nairobi,5,4,2,104,0.537,1991,0,Excellent,Furnished,0,0,1,0,1,1,0,16.0,mid,8300000,1.5,2.1,4.4,3
730,For Sale,Apartment,Ruaka,Nairobi,1,1,2,54,,1999,9,Excellent,Furnished,0,0,0,0,1,0,0,16.0,mid,6800000,1.5,2.1,4.4,3
732,For Sale,Bungalow,Ruaka,Nairobi,4,3,1,124,1.534,1996,0,New,Furnished,0,0,1,0,1,1,0,16.0,mid,8300000,1.5,2.1,4.4,3
735,For Sale,Apartment,Ruaka,Nairobi,2,1,1,87,,2024,14,Excellent,Unfurnished,0,0,0,0,0,0,0,16.0,mid,9450000,1.5,2.1,4.4,3
736,For Sale,Apartment,Ruaka,Nairobi,1,1,1,44,,2004,11,Good,Unfurnished,0,0,0,0,1,0,0,16.0,mid,8150000,1.5,2.1,4.4,3
738,For Sale,Townhouse,Ruaka,Nairobi,3,2,1,156,,2000,0,Good,Furnished,0,0,0,0,1,0,0,16.0,mid,8350000,1.5,2.1,4.4,3
744,For Sale,Maisonette,Runda,Nairobi,4,4,1,130,0.474,2013,0,New,Unfurnished,1,0,1,0,1,1,1,16.0,premium,48500000,1.1,1.6,2.9,4
745,For Sale,Townhouse,Runda,Nairobi,4,3,3,147,,2008,0,Good,Unfurnished,1,0,0,1,1,0,0,16.0,premium,55350000,1.1,1.6,2.9,4
747,For Sale,Bungalow,Runda,Nairobi,5,4,2,296,0.969,2013,0,Excellent,Unfurnished,0,0,1,1,1,1,1,16.0,premium,139500000,1.1,1.6,2.9,4
750,For Sale,Bungalow,Runda,Nairobi,3,2,2,147,0.48,2017,0,Good,Furnished,0,0,1,1,1,1,0,16.0,premium,68600000,1.1,1.6,2.9,4
751,For Sale,Villa,Runda,Nairobi,5,4,2,227,0.952,1991,0,Excellent,Semi-Furnished,0,0,0,0,1,1,1,16.0,premium,81550000,1.1,1.6,2.9,4
752,For Sale,Maisonette,Runda,Nairobi,4,4,2,234,0.293,1998,0,Fair,Furnished,0,1,0,1,1,1,0,16.0,premium,60300000,1.1,1.6,2.9,4
754,For Sale,Maisonette,Runda,Nairobi,4,3,2,226,1.45,2007,0,Excellent,Semi-Furnished,1,0,1,1,1,1,0,16.0,premium,113050000,1.1,1.6,2.9,4
756,For Sale,Maisonette,Runda,Nairobi,3,2,1,103,0.304,2005,0,Excellent,Semi-Furnished,1,0,1,1,0,1,1,16.0,premium,54750000,1.1,1.6,2.9,4
758,For Sale,Villa,Runda,Nairobi,5,5,2,183,0.245,2009,0,Excellent,Furnished,0,0,1,1,1,1,0,16.0,premium,81300000,1.1,1.6,2.9,4
762,For Sale,Bungalow,Runda,Nairobi,4,3,2,240,0.455,2005,0,New,Furnished,0,0,0,1,0,1,1,16.0,premium,111300000,1.1,1.6,2.9,4
767,For Sale,Townhouse,Runda,Nairobi,3,2,1,157,,2008,0,New,Furnished,1,1,1,1,1,0,1,16.0,premium,94050000,1.1,1.6,2.9,4
768,For Sale,Bungalow,Runda,Nairobi,4,3,2,215,0.45,2022,0,New,Unfurnished,1,1,0,0,1,1,0,16.0,premium,72150000,1.1,1.6,2.9,4
770,For Sale,Villa,Runda,Nairobi,6,5,2,210,1.572,2000,0,Fair,Furnished,0,1,1,1,1,1,1,16.0,premium,41750000,1.1,1.6,2.9,4
771,For Sale,Bungalow,Runda,Nairobi,3,3,2,114,0.934,2019,0,New,Unfurnished,1,0,1,0,1,1,0,16.0,premium,66100000,1.1,1.6,2.9,4
772,For Sale,Villa,Runda,Nairobi,5,4,3,144,0.969,2001,0,Excellent,Furnished,0,0,1,0,1,1,0,16.0,premium,75600000,1.1,1.6,2.9,4
774,For Sale,Townhouse,Runda,Nairobi,3,3,1,127,,2023,0,New,Unfurnished,0,0,0,0,1,0,1,16.0,premium,69200000,1.1,1.6,2.9,4
775,For Sale,Bungalow,South B,Nairobi,4,3,3,183,0.513,2019,0,Good,Unfurnished,0,0,1,0,1,1,0,6.0,mid,15100000,0.7,1.0,3.9,3
778,For Sale,Apartment,South B,Nairobi,2,2,2,89,,2023,3,Fair,Unfurnished,0,0,1,0,1,0,0,6.0,mid,13350000,0.7,1.0,3.9,3
779,For Sale,Apartment,South B,Nairobi,4,4,1,198,,1992,4,Excellent,Semi-Furnished,0,0,1,0,1,0,0,6.0,mid,14900000,0.7,1.0,3.9,3
780,For Sale,Townhouse,South B,Nairobi,5,5,1,324,,2013,0,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,8000000,0.7,1.0,3.9,3
781,For Sale,Apartment,South B,Nairobi,3,2,2,106,,1990,2,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,15950000,0.7,1.0,3.9,3
782,For Sale,Apartment,South B,Nairobi,3,2,1,78,,1998,5,Fair,Semi-Furnished,0,0,1,0,0,0,0,6.0,mid,17400000,0.7,1.0,3.9,3
783,For Sale,Apartment,South B,Nairobi,4,3,1,123,,2001,0,Good,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,27550000,0.7,1.0,3.9,3
785,For Sale,Townhouse,South B,Nairobi,4,3,2,196,,2006,0,Excellent,Unfurnished,0,0,1,0,0,0,0,6.0,mid,19150000,0.7,1.0,3.9,3
789,For Sale,Townhouse,South B,Nairobi,3,2,2,174,,2021,0,New,Unfurnished,0,0,0,0,0,0,0,6.0,mid,23550000,0.7,1.0,3.9,3
793,For Sale,Apartment,South B,Nairobi,2,2,1,133,,2013,8,New,Furnished,0,0,0,0,0,0,0,6.0,mid,16650000,0.7,1.0,3.9,3
794,For Sale,Apartment,South B,Nairobi,3,2,0,133,,2024,12,Excellent,Unfurnished,0,0,0,0,1,0,0,6.0,mid,15600000,0.7,1.0,3.9,3
798,For Sale,Townhouse,South B,Nairobi,4,3,1,183,,2008,0,New,Unfurnished,0,0,1,0,1,0,0,6.0,mid,24800000,0.7,1.0,3.9,3
799,For Sale,Apartment,South B,Nairobi,3,2,1,123,,2006,15,Good,Furnished,0,0,0,0,1,0,0,6.0,mid,15950000,0.7,1.0,3.9,3
803,For Sale,Townhouse,South B,Nairobi,4,4,2,150,,2015,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,15900000,0.7,1.0,3.9,3
805,For Sale,Apartment,South B,Nairobi,3,3,0,145,,2024,12,Excellent,Unfurnished,0,0,1,0,1,0,0,6.0,mid,16750000,0.7,1.0,3.9,3
807,For Sale,Townhouse,South B,Nairobi,5,4,3,181,,2018,0,Good,Semi-Furnished,0,0,1,0,1,0,0,6.0,mid,18150000,0.7,1.0,3.9,3
809,For Sale,Apartment,South B,Nairobi,1,1,0,71,,2021,9,Good,Furnished,0,0,0,0,1,0,0,6.0,mid,6450000,0.7,1.0,3.9,3
810,For Sale,Townhouse,South B,Nairobi,5,5,3,158,,1997,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,12450000,0.7,1.0,3.9,3
811,For Sale,Bungalow,South B,Nairobi,4,3,3,259,0.171,2023,0,Good,Unfurnished,0,0,1,0,0,1,0,6.0,mid,6000000,0.7,1.0,3.9,3
813,For Sale,Apartment,South B,Nairobi,1,1,1,76,,1996,0,New,Semi-Furnished,0,0,0,0,1,0,0,6.0,mid,11050000,0.7,1.0,3.9,3
815,For Sale,Bungalow,South B,Nairobi,4,3,2,214,0.137,2003,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,6.0,mid,22750000,0.7,1.0,3.9,3
817,For Sale,Townhouse,South C,Nairobi,4,4,2,191,,2022,0,New,Unfurnished,0,0,0,0,1,0,0,7.0,mid,14700000,0.7,1.1,4.0,3
819,For Sale,Bungalow,South C,Nairobi,4,4,2,161,0.266,2021,0,Good,Unfurnished,0,0,0,0,1,1,0,7.0,mid,20800000,0.7,1.1,4.0,3
823,For Sale,Apartment,South C,Nairobi,3,2,2,134,,2024,11,Excellent,Semi-Furnished,0,0,0,0,1,0,0,7.0,mid,22200000,0.7,1.1,4.0,3
824,For Sale,Apartment,South C,Nairobi,4,3,1,229,,2012,6,New,Furnished,0,0,1,0,1,0,0,7.0,mid,13750000,0.7,1.1,4.0,3
826,For Sale,Bungalow,South C,Nairobi,4,4,2,184,0.521,2013,0,Good,Unfurnished,0,0,1,0,1,1,0,7.0,mid,21900000,0.7,1.1,4.0,3
827,For Sale,Apartment,South C,Nairobi,1,1,2,47,,2005,9,New,Semi-Furnished,0,0,1,0,1,0,0,7.0,mid,5300000,0.7,1.1,4.0,3
829,For Sale,Bungalow,South C,Nairobi,4,4,2,172,0.127,1992,0,New,Furnished,0,0,0,0,1,1,0,7.0,mid,12650000,0.7,1.1,4.0,3
832,For Sale,Apartment,South C,Nairobi,2,2,1,108,,2009,6,Excellent,Furnished,0,0,0,0,1,0,0,7.0,mid,13500000,0.7,1.1,4.0,3
834,For Sale,Townhouse,South C,Nairobi,3,2,2,154,,2014,0,Excellent,Furnished,0,0,1,0,1,0,0,7.0,mid,14500000,0.7,1.1,4.0,3
837,For Sale,Apartment,South C,Nairobi,3,3,1,93,,2006,5,New,Furnished,0,0,0,0,0,0,0,7.0,mid,14900000,0.7,1.1,4.0,3
839,For Sale,Apartment,South C,Nairobi,1,1,0,48,,2023,0,New,Semi-Furnished,0,0,0,0,0,0,0,7.0,mid,4850000,0.7,1.1,4.0,3
841,For Sale,Apartment,South C,Nairobi,2,1,0,98,,1996,6,Excellent,Unfurnished,0,0,0,0,0,0,0,7.0,mid,10200000,0.7,1.1,4.0,3
843,For Sale,Townhouse,South C,Nairobi,5,4,1,278,,2015,0,Good,Unfurnished,0,0,0,0,1,0,0,7.0,mid,25700000,0.7,1.1,4.0,3
844,For Sale,Townhouse,South C,Nairobi,3,2,3,152,,1998,0,Excellent,Semi-Furnished,0,0,0,0,1,0,0,7.0,mid,11100000,0.7,1.1,4.0,3
846,For Sale,Apartment,South C,Nairobi,2,2,0,104,,1990,0,New,Furnished,0,0,1,0,1,0,0,7.0,mid,16250000,0.7,1.1,4.0,3
847,For Sale,Bungalow,South C,Nairobi,4,4,2,235,1.444,1999,0,Good,Furnished,0,0,1,0,1,1,0,7.0,mid,10400000,0.7,1.1,4.0,3
851,For Sale,Townhouse,South C,Nairobi,4,3,1,139,,2024,0,Good,Semi-Furnished,0,0,0,0,1,0,0,7.0,mid,14200000,0.7,1.1,4.0,3
854,For Sale,Apartment,Syokimau,Nairobi,3,3,1,144,,2003,7,Good,Semi-Furnished,0,0,0,0,1,0,0,22.0,mid,13350000,1.9,2.6,4.3,3
858,For Sale,Bungalow,Syokimau,Nairobi,3,2,2,172,0.291,2014,0,Excellent,Semi-Furnished,0,0,0,0,0,1,0,22.0,mid,14550000,1.9,2.6,4.3,3
859,For Sale,Apartment,Syokimau,Nairobi,1,1,0,52,,2006,10,Fair,Unfurnished,0,0,0,0,1,0,0,22.0,mid,6500000,1.9,2.6,4.3,3
860,For Sale,Apartment,Syokimau,Nairobi,2,1,2,93,,1990,15,Good,Unfurnished,0,0,1,0,1,0,0,22.0,mid,2050000,1.9,2.6,4.3,3
861,For Sale,Apartment,Syokimau,Nairobi,2,1,1,55,,2001,10,Good,Unfurnished,0,0,0,0,1,0,0,22.0,mid,3850000,1.9,2.6,4.3,3
862,For Sale,Townhouse,Syokimau,Nairobi,4,4,3,155,,2009,0,Excellent,Unfurnished,0,0,0,0,1,0,0,22.0,mid,10150000,1.9,2.6,4.3,3
865,For Sale,Apartment,Syokimau,Nairobi,3,3,0,85,,2000,14,New,Semi-Furnished,0,0,1,0,1,0,0,22.0,mid,12400000,1.9,2.6,4.3,3
866,For Sale,Townhouse,Syokimau,Nairobi,3,2,2,133,,2013,0,Excellent,Unfurnished,0,0,0,0,1,0,0,22.0,mid,12950000,1.9,2.6,4.3,3
867,For Sale,Townhouse,Syokimau,Nairobi,3,2,1,97,,2003,0,Good,Unfurnished,0,0,0,0,1,0,0,22.0,mid,10900000,1.9,2.6,4.3,3
869,For Sale,Bungalow,Syokimau,Nairobi,4,3,2,141,1.09,2009,0,Excellent,Unfurnished,0,0,1,0,1,1,0,22.0,mid,11250000,1.9,2.6,4.3,3
875,For Sale,Bungalow,Syokimau,Nairobi,3,3,2,127,1.066,2021,0,Fair,Furnished,0,0,1,0,1,1,0,22.0,mid,11250000,1.9,2.6,4.3,3
878,For Sale,Townhouse,Syokimau,Nairobi,3,2,3,145,,2017,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,22.0,mid,13950000,1.9,2.6,4.3,3
879,For Sale,Townhouse,Syokimau,Nairobi,3,2,2,176,,2018,0,Good,Furnished,0,0,1,0,0,0,0,22.0,mid,17150000,1.9,2.6,4.3,3
883,For Sale,Townhouse,Syokimau,Nairobi,3,2,2,170,,2006,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,22.0,mid,15750000,1.9,2.6,4.3,3
884,For Sale,Townhouse,Syokimau,Nairobi,3,2,2,144,,1999,0,Excellent,Furnished,0,0,0,0,1,0,0,22.0,mid,16800000,1.9,2.6,4.3,3
887,For Sale,Apartment,Syokimau,Nairobi,3,3,1,160,,2016,5,Fair,Furnished,0,0,1,0,0,0,0,22.0,mid,9900000,1.9,2.6,4.3,3
891,For Sale,Bungalow,Syokimau,Nairobi,5,5,3,257,0.567,1990,0,Good,Unfurnished,0,0,1,0,1,1,0,22.0,mid,9550000,1.9,2.6,4.3,3
892,For Sale,Studio,Thika Road,Nairobi,0,1,0,31,,1999,13,Good,Semi-Furnished,0,0,1,0,1,0,0,12.0,affordable,2400000,1.2,1.7,4.4,3
893,For Sale,Bungalow,Thika Road,Nairobi,3,3,3,135,0.323,2008,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,12.0,affordable,7900000,1.2,1.7,4.4,3
894,For Sale,Apartment,Thika Road,Nairobi,1,1,2,109,,1999,10,Good,Unfurnished,0,0,1,0,1,0,0,12.0,affordable,8000000,1.2,1.7,4.4,3
895,For Sale,Bungalow,Thika Road,Nairobi,4,4,2,200,0.274,2018,0,Good,Furnished,0,0,0,0,1,1,0,12.0,affordable,9400000,1.2,1.7,4.4,3
896,For Sale,Apartment,Thika Road,Nairobi,1,1,1,68,,1990,2,Good,Semi-Furnished,0,0,0,0,1,0,0,12.0,affordable,7150000,1.2,1.7,4.4,3
897,For Sale,Bungalow,Thika Road,Nairobi,3,3,3,153,0.24,2024,0,Excellent,Furnished,0,0,1,0,0,1,0,12.0,affordable,8500000,1.2,1.7,4.4,3
898,For Sale,Studio,Thika Road,Nairobi,0,1,2,20,,1993,4,Fair,Semi-Furnished,0,0,1,0,1,0,0,12.0,affordable,3850000,1.2,1.7,4.4,3
903,For Sale,Apartment,Thika Road,Nairobi,3,2,1,158,,2012,14,New,Furnished,0,0,0,0,1,0,0,12.0,affordable,15250000,1.2,1.7,4.4,3
904,For Sale,Bungalow,Thika Road,Nairobi,5,4,2,210,0.237,2017,0,Good,Semi-Furnished,0,0,0,0,0,1,0,12.0,affordable,14200000,1.2,1.7,4.4,3
909,For Sale,Apartment,Thika Road,Nairobi,2,1,2,77,,2016,15,Excellent,Furnished,0,0,0,0,1,0,0,12.0,affordable,5450000,1.2,1.7,4.4,3
912,For Sale,Apartment,Thika Road,Nairobi,3,2,0,181,,1991,7,Excellent,Furnished,0,0,0,0,0,0,0,12.0,affordable,8950000,1.2,1.7,4.4,3
917,For Sale,Apartment,Thika Road,Nairobi,2,2,1,80,,2001,9,New,Furnished,0,0,1,0,1,0,0,12.0,affordable,8900000,1.2,1.7,4.4,3
918,For Sale,Bungalow,Thika Road,Nairobi,5,4,2,214,0.107,2011,0,New,Semi-Furnished,0,0,1,0,1,1,0,12.0,affordable,8750000,1.2,1.7,4.4,3
921,For Sale,Apartment,Thika Road,Nairobi,4,3,0,208,,1990,0,Good,Unfurnished,0,0,1,0,1,0,0,12.0,affordable,8300000,1.2,1.7,4.4,3
923,For Sale,Studio,Thika Road,Nairobi,0,1,1,22,,2021,15,Excellent,Unfurnished,0,0,0,0,1,0,0,12.0,affordable,4750000,1.2,1.7,4.4,3
928,For Sale,Studio,Thika Road,Nairobi,0,1,2,28,,1993,9,New,Unfurnished,0,0,1,0,1,0,0,12.0,affordable,7100000,1.2,1.7,4.4,3
932,For Sale,Apartment,Thika Road,Nairobi,1,1,1,89,,2010,10,Excellent,Semi-Furnished,0,0,1,0,1,0,0,12.0,affordable,7800000,1.2,1.7,4.4,3
936,For Sale,Studio,Thika Road,Nairobi,0,1,2,37,,2024,0,Fair,Furnished,0,0,0,0,1,0,0,12.0,affordable,3900000,1.2,1.7,4.4,3
939,For Sale,Apartment,Umoja,Nairobi,2,2,1,113,,1993,9,Excellent,Furnished,0,0,1,0,1,0,0,8.4,affordable,7150000,0.9,1.3,4.3,3
940,For Sale,Apartment,Umoja,Nairobi,3,2,2,144,,2002,10,Good,Semi-Furnished,0,0,0,0,1,0,0,8.4,affordable,8800000,0.9,1.3,4.3,3
947,For Sale,Bungalow,Umoja,Nairobi,3,2,3,104,1.532,2014,0,Good,Unfurnished,0,0,1,0,0,1,0,8.4,affordable,3250000,0.9,1.3,4.3,3
949,For Sale,Apartment,Umoja,Nairobi,1,1,1,61,,2024,8,Good,Furnished,0,0,1,0,1,0,0,8.4,affordable,5000000,0.9,1.3,4.3,3
950,For Sale,Studio,Umoja,Nairobi,0,1,2,36,,2014,2,Good,Semi-Furnished,0,0,1,0,1,0,0,8.4,affordable,5150000,0.9,1.3,4.3,3
951,For Sale,Studio,Umoja,Nairobi,0,1,1,20,,2018,7,Fair,Furnished,0,0,0,0,1,0,0,8.4,affordable,3250000,0.9,1.3,4.3,3
952,For Sale,Studio,Umoja,Nairobi,0,1,1,41,,2021,7,Fair,Unfurnished,0,0,0,0,1,0,0,8.4,affordable,5350000,0.9,1.3,4.3,3
953,For Sale,Apartment,Umoja,Nairobi,1,1,1,92,,2003,9,Excellent,Semi-Furnished,0,0,0,0,0,0,0,8.4,affordable,5300000,0.9,1.3,4.3,3
956,For Sale,Bungalow,Umoja,Nairobi,5,5,2,196,1.514,2020,0,Excellent,Furnished,0,0,1,0,1,1,0,8.4,affordable,8500000,0.9,1.3,4.3,3
957,For Sale,Apartment,Umoja,Nairobi,3,2,2,166,,2012,14,New,Unfurnished,0,0,0,0,0,0,0,8.4,affordable,4600000,0.9,1.3,4.3,3
958,For Sale,Apartment,Umoja,Nairobi,1,1,2,65,,2003,5,New,Semi-Furnished,0,0,0,0,1,0,0,8.4,affordable,6000000,0.9,1.3,4.3,3
960,For Sale,Apartment,Umoja,Nairobi,2,1,1,98,,2005,9,New,Semi-Furnished,0,0,1,0,1,0,0,8.4,affordable,3900000,0.9,1.3,4.3,3
961,For Sale,Apartment,Umoja,Nairobi,3,3,1,113,,2000,14,New,Unfurnished,0,0,1,0,0,0,0,8.4,affordable,11550000,0.9,1.3,4.3,3
962,For Sale,Apartment,Umoja,Nairobi,3,3,1,94,,2005,6,Good,Unfurnished,0,0,0,0,1,0,0,8.4,affordable,7350000,0.9,1.3,4.3,3
963,For Sale,Apartment,Umoja,Nairobi,3,2,1,126,,2002,5,New,Unfurnished,0,0,1,0,1,0,0,8.4,affordable,7700000,0.9,1.3,4.3,3
