property_id,listing_type,property_type,neighborhood,town,bedrooms,bathrooms,parking_spaces,floor_size_sqm,land_size_acres,year_built,floor_number,condition,furnishing,has_swimming_pool,has_gym,has_borehole,has_backup_generator,has_security,has_garden,is_gated_community,distance_to_cbd_km,location_tier,price_ksh,distance_to_school_km,distance_to_hospital_km,crime_index,road_quality
1190,For Rent,Apartment,Kongowea,Mombasa,2,1,2,141,,2002,10,Excellent,Furnished,0,0,1,0,1,0,0,7.0,affordable,20000,1.0,1.5,4.2,3
1191,For Rent,Apartment,Kongowea,Mombasa,1,1,1,74,,2024,0,New,Unfurnished,0,0,0,0,1,0,0,7.0,affordable,13000,1.0,1.5,4.2,3
1192,For Rent,Apartment,Kongowea,Mombasa,1,1,2,91,,2000,2,New,Unfurnished,0,0,0,0,0,0,0,7.0,affordable,17000,1.0,1.5,4.2,3
1193,For Rent,Apartment,Kongowea,Mombasa,2,1,2,122,,2015,6,Fair,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,26000,1.0,1.5,4.2,3
1194,For Rent,Apartment,Kongowea,Mombasa,3,3,2,123,,2009,9,Excellent,Unfurnished,0,0,1,0,1,0,0,7.0,affordable,21000,1.0,1.5,4.2,3
1195,For Sale,Apartment,Kongowea,Mombasa,1,1,1,106,,2013,2,Excellent,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,4200000,1.0,1.5,4.2,3
1196,For Sale,Bungalow,Kongowea,Mombasa,4,4,1,193,0.285,2009,0,Good,Unfurnished,0,0,0,0,1,1,0,7.0,affordable,8550000,1.0,1.5,4.2,3
1197,For Sale,Apartment,Kongowea,Mombasa,2,1,2,128,,2017,5,New,Furnished,0,0,1,0,1,0,0,7.0,affordable,4350000,1.0,1.5,4.2,3
1198,For Rent,Apartment,Kongowea,Mombasa,3,2,1,135,,1996,5,Good,Furnished,0,0,0,0,0,0,0,7.0,affordable,34000,1.0,1.5,4.2,3
1199,For Sale,Studio,Kongowea,Mombasa,0,1,2,32,,2016,9,Excellent,Furnished,0,0,1,0,0,0,0,7.0,affordable,3500000,1.0,1.5,4.2,3
1200,For Rent,Apartment,Kongowea,Mombasa,2,1,2,89,,2003,5,Good,Furnished,0,0,0,0,1,0,0,7.0,affordable,26000,1.0,1.5,4.2,3
1201,For Sale,Bungalow,Kongowea,Mombasa,4,3,2,123,0.499,1990,0,New,Furnished,0,0,1,0,1,1,0,7.0,affordable,8750000,1.0,1.5,4.2,3
1202,For Sale,Apartment,Kongowea,Mombasa,2,1,1,114,,2007,7,New,Furnished,0,0,0,0,1,0,0,7.0,affordable,7350000,1.0,1.5,4.2,3
1203,For Sale,Studio,Kongowea,Mombasa,0,1,1,23,,1996,4,Excellent,Unfurnished,0,0,1,0,1,0,0,7.0,affordable,2000000,1.0,1.5,4.2,3
1204,For Sale,Studio,Kongowea,Mombasa,0,1,0,33,,2002,11,Good,Semi-Furnished,0,0,0,0,1,0,0,7.0,affordable,3150000,1.0,1.5,4.2,3
1205,For Sale,Apartment,Kongowea,Mombasa,2,2,2,110,,2000,11,Excellent,Unfurnished,0,0,0,0,0,0,0,7.0,affordable,7900000,1.0,1.5,4.2,3
1206,For Sale,Bungalow,Kongowea,Mombasa,4,3,3,179,0.239,2003,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,7.0,affordable,5350000,1.0,1.5,4.2,3
1207,For Sale,Apartment,Kongowea,Mombasa,1,1,2,50,,1992,11,Excellent,Furnished,0,0,0,0,1,0,0,7.0,affordable,6700000,1.0,1.5,4.2,3
1208,For Rent,Bungalow,Kongowea,Mombasa,4,3,3,67,1.491,2018,0,Excellent,Furnished,0,0,0,0,1,1,0,7.0,affordable,41000,1.0,1.5,4.2,3
1209,For Rent,Apartment,Kongowea,Mombasa,2,1,2,75,,2004,0,New,Unfurnished,0,0,0,0,1,0,0,7.0,affordable,22000,1.0,1.5,4.2,3
1210,For Rent,Studio,Kongowea,Mombasa,0,1,1,28,,2012,7,Excellent,Unfurnished,0,0,0,0,1,0,0,7.0,affordable,20000,1.0,1.5,4.2,3
1211,For Sale,Bungalow,Kongowea,Mombasa,4,4,3,232,0.229,2009,0,New,Furnished,0,0,1,0,1,1,0,7.0,affordable,5700000,1.0,1.5,4.2,3
1212,For Sale,Apartment,Kongowea,Mombasa,3,3,0,113,,2017,7,Excellent,Semi-Furnished,0,0,1,0,1,0,0,7.0,affordable,9500000,1.0,1.5,4.2,3
1213,For Rent,Apartment,Kongowea,Mombasa,3,3,1,202,,2011,9,New,Furnished,0,0,0,0,0,0,0,7.0,affordable,32000,1.0,1.5,4.2,3
1214,For Rent,Apartment,Lighthouse,Mombasa,3,3,2,148,,2005,9,Good,Semi-Furnished,1,0,0,0,1,0,0,2.5,upper_mid,100000,0.6,0.9,3.5,4
1215,For Rent,Townhouse,Lighthouse,Mombasa,3,2,2,132,,2002,0,Excellent,Unfurnished,0,0,0,1,1,0,1,2.5,upper_mid,54000,0.6,0.9,3.5,4
1216,For Sale,Maisonette,Lighthouse,Mombasa,3,3,1,169,1.144,2016,0,Excellent,Unfurnished,1,0,0,1,0,1,0,2.5,upper_mid,24600000,0.6,0.9,3.5,4
1217,For Sale,Apartment,Lighthouse,Mombasa,2,1,1,114,,2015,2,Good,Furnished,1,0,1,1,1,0,0,2.5,upper_mid,15850000,0.6,0.9,3.5,4
1218,For Rent,Apartment,Lighthouse,Mombasa,2,1,1,94,,1994,3,Excellent,Unfurnished,0,0,1,1,1,0,1,2.5,upper_mid,46000,0.6,0.9,3.5,4
1219,For Rent,Apartment,Lighthouse,Mombasa,1,1,1,75,,2006,11,New,Furnished,1,0,1,1,0,0,0,2.5,upper_mid,73000,0.6,0.9,3.5,4
1220,For Sale,Maisonette,Lighthouse,Mombasa,3,3,3,178,0.198,2010,0,Excellent,Furnished,1,1,0,1,1,1,1,2.5,upper_mid,30200000,0.6,0.9,3.5,4
1221,For Sale,Apartment,Lighthouse,Mombasa,3,2,1,125,,2012,2,New,Unfurnished,0,0,0,0,0,0,1,2.5,upper_mid,13950000,0.6,0.9,3.5,4
1222,For Rent,Maisonette,Lighthouse,Mombasa,3,2,1,119,0.22,2015,0,New,Furnished,0,1,0,1,1,1,1,2.5,upper_mid,44000,0.6,0.9,3.5,4
1223,For Rent,Maisonette,Lighthouse,Mombasa,3,3,2,157,1.539,2008,0,Excellent,Unfurnished,1,1,1,1,1,1,1,2.5,upper_mid,102000,0.6,0.9,3.5,4
1224,For Sale,Maisonette,Lighthouse,Mombasa,3,2,2,159,0.533,2021,0,Good,Semi-Furnished,1,0,0,1,1,1,1,2.5,upper_mid,9200000,0.6,0.9,3.5,4
1225,For Sale,Townhouse,Lighthouse,Mombasa,4,4,2,178,,2003,0,New,Furnished,0,1,0,0,1,0,1,2.5,upper_mid,12950000,0.6,0.9,3.5,4
1226,For Rent,Apartment,Lighthouse,Mombasa,1,1,2,60,,2008,9,Fair,Semi-Furnished,1,1,0,1,0,0,0,2.5,upper_mid,93000,0.6,0.9,3.5,4
1227,For Sale,Townhouse,Lighthouse,Mombasa,5,4,2,207,,2013,0,Fair,Unfurnished,0,0,1,0,1,0,1,2.5,upper_mid,1500000,0.6,0.9,3.5,4
1228,For Sale,Apartment,Lighthouse,Mombasa,2,1,0,75,,2006,3,New,Unfurnished,0,0,0,0,1,0,1,2.5,upper_mid,12350000,0.6,0.9,3.5,4
1229,For Sale,Apartment,Lighthouse,Mombasa,2,1,1,94,,2020,10,Excellent,Semi-Furnished,1,0,1,1,1,0,1,2.5,upper_mid,22750000,0.6,0.9,3.5,4
1230,For Sale,Apartment,Lighthouse,Mombasa,3,2,2,163,,2010,5,Excellent,Semi-Furnished,0,0,1,1,1,0,1,2.5,upper_mid,23300000,0.6,0.9,3.5,4
1231,For Sale,Apartment,Lighthouse,Mombasa,2,2,2,106,,2006,7,Excellent,Furnished,0,0,1,1,1,0,1,2.5,upper_mid,14850000,0.6,0.9,3.5,4
1232,For Rent,Apartment,Lighthouse,Mombasa,3,2,1,123,,2019,2,Fair,Unfurnished,0,1,0,1,1,0,0,2.5,upper_mid,85000,0.6,0.9,3.5,4
1233,For Rent,Apartment,Lighthouse,Mombasa,4,4,1,210,,1993,11,Excellent,Unfurnished,1,0,0,1,1,0,1,2.5,upper_mid,117000,0.6,0.9,3.5,4
1234,For Rent,Apartment,Lighthouse,Mombasa,1,1,1,67,,2002,0,Fair,Unfurnished,0,1,0,0,1,0,1,2.5,upper_mid,68000,0.6,0.9,3.5,4
1235,For Sale,Townhouse,Lighthouse,Mombasa,4,3,3,233,,1992,0,New,Semi-Furnished,0,0,0,1,1,0,1,2.5,upper_mid,13900000,0.6,0.9,3.5,4
1236,For Rent,Maisonette,Lighthouse,Mombasa,4,4,3,205,0.961,1996,0,Excellent,Furnished,1,0,0,0,1,1,1,2.5,upper_mid,141000,0.6,0.9,3.5,4
1237,For Rent,Apartment,Lighthouse,Mombasa,2,1,1,135,,2004,10,Fair,Semi-Furnished,0,0,1,1,1,0,0,2.5,upper_mid,109000,0.6,0.9,3.5,4
1238,For Rent,Apartment,Lighthouse,Mombasa,1,1,1,90,,2015,2,Excellent,Unfurnished,1,0,1,1,1,0,0,2.5,upper_mid,76000,0.6,0.9,3.5,4
1239,For Rent,Studio,Likoni,Mombasa,0,1,1,22,,1993,2,Good,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,25000,1.8,2.4,5.0,2
1240,For Rent,Apartment,Likoni,Mombasa,2,2,1,122,,1995,12,New,Unfurnished,0,0,0,0,1,0,0,5.0,affordable,31000,1.8,2.4,5.0,2
1241,For Rent,Studio,Likoni,Mombasa,0,1,1,29,,2017,8,Good,Furnished,0,0,0,0,0,0,0,5.0,affordable,28000,1.8,2.4,5.0,2
1242,For Sale,Apartment,Likoni,Mombasa,1,1,1,71,,1992,2,Good,Furnished,0,0,0,0,0,0,0,5.0,affordable,3800000,1.8,2.4,5.0,2
1243,For Sale,Apartment,Likoni,Mombasa,2,2,1,117,,2007,12,New,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,8400000,1.8,2.4,5.0,2
1244,For Sale,Studio,Likoni,Mombasa,0,1,1,29,,2009,10,Fair,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,5100000,1.8,2.4,5.0,2
1245,For Sale,Bungalow,Likoni,Mombasa,5,4,2,265,0.949,2003,0,Good,Semi-Furnished,0,0,0,0,1,1,0,5.0,affordable,13200000,1.8,2.4,5.0,2
1246,For Sale,Apartment,Likoni,Mombasa,2,2,2,125,,1995,12,Fair,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,7300000,1.8,2.4,5.0,2
1247,For Rent,Bungalow,Likoni,Mombasa,4,3,2,212,0.286,2024,0,Good,Unfurnished,0,0,0,0,1,1,0,5.0,affordable,34000,1.8,2.4,5.0,2
1248,For Sale,Apartment,Likoni,Mombasa,1,1,0,53,,2016,12,Good,Furnished,0,0,1,0,1,0,0,5.0,affordable,6500000,1.8,2.4,5.0,2
1249,For Rent,Bungalow,Likoni,Mombasa,3,3,2,139,0.465,2020,0,Excellent,Unfurnished,0,0,0,0,1,1,0,5.0,affordable,44000,1.8,2.4,5.0,2
1250,For Sale,Apartment,Likoni,Mombasa,2,1,1,121,,1998,7,Good,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,5750000,1.8,2.4,5.0,2
1251,For Sale,Bungalow,Likoni,Mombasa,4,4,3,103,0.458,1998,0,New,Unfurnished,0,0,1,0,0,1,0,5.0,affordable,9350000,1.8,2.4,5.0,2
1252,For Sale,Bungalow,Likoni,Mombasa,4,4,1,159,0.184,2009,0,New,Unfurnished,0,0,0,0,1,1,0,5.0,affordable,9250000,1.8,2.4,5.0,2
1253,For Rent,Apartment,Likoni,Mombasa,1,1,2,62,,1991,10,New,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,25000,1.8,2.4,5.0,2
1254,For Sale,Apartment,Likoni,Mombasa,4,4,1,117,,1993,2,Excellent,Furnished,0,0,1,0,0,0,0,5.0,affordable,8950000,1.8,2.4,5.0,2
1255,For Sale,Apartment,Likoni,Mombasa,3,2,0,99,,2004,8,Excellent,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,6550000,1.8,2.4,5.0,2
1256,For Sale,Bungalow,Likoni,Mombasa,4,3,2,219,0.562,2019,0,Good,Furnished,0,0,0,0,1,1,0,5.0,affordable,8000000,1.8,2.4,5.0,2
1257,For Sale,Apartment,Likoni,Mombasa,4,3,2,39,,2003,1,Good,Semi-Furnished,0,0,0,0,1,0,0,5.0,affordable,8550000,1.8,2.4,5.0,2
1258,For Sale,Apartment,Likoni,Mombasa,2,1,2,77,,2012,11,New,Semi-Furnished,0,0,1,0,1,0,0,5.0,affordable,3700000,1.8,2.4,5.0,2
1259,For Sale,Studio,Likoni,Mombasa,0,1,1,36,,2024,5,New,Unfurnished,0,0,0,0,0,0,0,5.0,affordable,2050000,1.8,2.4,5.0,2
1260,For Rent,Bungalow,Likoni,Mombasa,4,3,2,200,1.045,2022,0,Good,Unfurnished,0,0,0,0,1,1,0,5.0,affordable,38000,1.8,2.4,5.0,2
1261,For Rent,Studio,Likoni,Mombasa,0,1,2,32,,2014,5,Good,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,22000,1.8,2.4,5.0,2
1262,For Rent,Apartment,Likoni,Mombasa,2,1,0,88,,2011,1,New,Unfurnished,0,0,1,0,1,0,0,5.0,affordable,20000,1.8,2.4,5.0,2
1263,For Sale,Apartment,Likoni,Mombasa,2,1,1,159,,1999,0,Fair,Furnished,0,0,0,0,1,0,0,5.0,affordable,5300000,1.8,2.4,5.0,2
1264,For Sale,Bungalow,Mikindani,Mombasa,3,3,2,159,0.632,2016,0,Good,Semi-Furnished,0,0,0,0,0,1,0,9.0,mid,11400000,1.1,1.6,4.0,3
1265,For Sale,Apartment,Mikindani,Mombasa,2,1,1,156,,2008,3,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,mid,10600000,1.1,1.6,4.0,3
1266,For Sale,Townhouse,Mikindani,Mombasa,3,3,3,95,,2014,0,Excellent,Unfurnished,0,0,0,0,0,0,0,9.0,mid,7300000,1.1,1.6,4.0,3
1267,For Rent,Apartment,Mikindani,Mombasa,2,1,0,118,,2006,10,Excellent,Furnished,0,0,0,0,1,0,0,9.0,mid,30000,1.1,1.6,4.0,3
1268,For Rent,Bungalow,Mikindani,Mombasa,3,2,2,159,0.405,1995,0,New,Semi-Furnished,0,0,0,0,0,1,0,9.0,mid,38000,1.1,1.6,4.0,3
1269,For Sale,Apartment,Mikindani,Mombasa,4,3,2,196,,2016,0,Excellent,Furnished,0,0,0,0,0,0,0,9.0,mid,4800000,1.1,1.6,4.0,3
1270,For Sale,Apartment,Mikindani,Mombasa,1,1,1,74,,1994,1,Excellent,Unfurnished,0,0,0,0,1,0,0,9.0,mid,8350000,1.1,1.6,4.0,3
1271,For Rent,Townhouse,Mikindani,Mombasa,4,3,2,211,,1992,0,Excellent,Semi-Furnished,0,0,1,0,1,0,0,9.0,mid,25000,1.1,1.6,4.0,3
1272,For Sale,Bungalow,Mikindani,Mombasa,5,4,2,134,0.559,2004,0,Good,Unfurnished,0,0,1,0,1,1,0,9.0,mid,12100000,1.1,1.6,4.0,3
1273,For Rent,Townhouse,Mikindani,Mombasa,4,4,2,127,,2014,0,New,Semi-Furnished,0,0,0,0,1,0,0,9.0,mid,29000,1.1,1.6,4.0,3
1274,For Rent,Apartment,Mikindani,Mombasa,4,3,0,213,,1999,10,Fair,Unfurnished,0,0,0,0,1,0,0,9.0,mid,20000,1.1,1.6,4.0,3
1275,For Sale,Townhouse,Mikindani,Mombasa,4,3,1,201,,1994,0,Good,Furnished,0,0,0,0,1,0,0,9.0,mid,5250000,1.1,1.6,4.0,3
1276,For Rent,Apartment,Mikindani,Mombasa,1,1,1,43,,2001,12,Good,Unfurnished,0,0,0,0,0,0,0,9.0,mid,30000,1.1,1.6,4.0,3
1277,For Rent,Apartment,Mikindani,Mombasa,2,1,0,118,,1993,3,New,Furnished,0,0,1,0,1,0,0,9.0,mid,45000,1.1,1.6,4.0,3
1278,For Sale,Apartment,Mikindani,Mombasa,2,1,2,105,,2013,12,New,Furnished,0,0,0,0,1,0,0,9.0,mid,6700000,1.1,1.6,4.0,3
1279,For Rent,Apartment,Mikindani,Mombasa,2,2,0,81,,1998,1,Excellent,Unfurnished,0,0,1,0,1,0,0,9.0,mid,34000,1.1,1.6,4.0,3
1280,For Rent,Apartment,Mikindani,Mombasa,4,4,0,200,,1992,12,Excellent,Furnished,0,0,1,0,1,0,0,9.0,mid,36000,1.1,1.6,4.0,3
1281,For Sale,Townhouse,Mikindani,Mombasa,5,4,2,171,,1993,0,New,Furnished,0,0,0,0,1,0,0,9.0,mid,9600000,1.1,1.6,4.0,3
1282,For Sale,Apartment,Mikindani,Mombasa,1,1,2,66,,1994,4,Good,Semi-Furnished,0,0,1,0,1,0,0,9.0,mid,4700000,1.1,1.6,4.0,3
1283,For Rent,Apartment,Mikindani,Mombasa,4,4,1,170,,1993,4,New,Unfurnished,0,0,1,0,1,0,0,9.0,mid,40000,1.1,1.6,4.0,3
1284,For Rent,Apartment,Mikindani,Mombasa,3,3,1,152,,2014,7,New,Semi-Furnished,0,0,1,0,1,0,0,9.0,mid,43000,1.1,1.6,4.0,3
1285,For Sale,Townhouse,Mikindani,Mombasa,5,4,2,141,,1993,0,Excellent,Furnished,0,0,0,0,1,0,0,9.0,mid,10500000,1.1,1.6,4.0,3
1286,For Sale,Apartment,Mikindani,Mombasa,3,2,1,150,,2011,1,Excellent,Unfurnished,0,0,0,0,0,0,0,9.0,mid,6750000,1.1,1.6,4.0,3
1287,For Rent,Apartment,Mikindani,Mombasa,3,2,2,122,,2008,4,Good,Unfurnished,0,0,0,0,1,0,0,9.0,mid,48000,1.1,1.6,4.0,3
1288,For Sale,Townhouse,Mikindani,Mombasa,3,3,1,69,,2024,0,New,Unfurnished,0,0,0,0,1,0,0,9.0,mid,13550000,1.1,1.6,4.0,3
1289,For Rent,Apartment,Mtwapa,Mombasa,2,2,2,88,,2000,13,Good,Furnished,0,0,1,0,1,0,0,18.0,affordable,36000,1.5,2.1,4.6,Mixed
1290,For Sale,Apartment,Mtwapa,Mombasa,2,1,0,78,,1997,15,Good,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,6850000,1.5,2.1,4.6,Mixed
1291,For Rent,Apartment,Mtwapa,Mombasa,2,2,1,106,,2024,5,New,Furnished,0,0,0,0,0,0,0,18.0,affordable,29000,1.5,2.1,4.6,Mixed
1292,For Sale,Bungalow,Mtwapa,Mombasa,3,3,2,107,1.526,2000,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,18.0,affordable,11350000,1.5,2.1,4.6,Mixed
1293,For Rent,Studio,Mtwapa,Mombasa,0,1,1,32,,2007,14,New,Furnished,0,0,0,0,1,0,0,18.0,affordable,22000,1.5,2.1,4.6,Mixed
1294,For Sale,Apartment,Mtwapa,Mombasa,1,1,2,62,,1994,7,New,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,7300000,1.5,2.1,4.6,Mixed
1295,For Rent,Apartment,Mtwapa,Mombasa,4,3,1,163,,2009,0,Excellent,Furnished,0,0,0,0,1,0,0,18.0,affordable,36000,1.5,2.1,4.6,Mixed
1296,For Rent,Apartment,Mtwapa,Mombasa,1,1,2,54,,1993,0,New,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,27000,1.5,2.1,4.6,Mixed
1297,For Sale,Apartment,Mtwapa,Mombasa,4,3,2,99,,2024,11,Fair,Furnished,0,0,1,0,1,0,0,18.0,affordable,8150000,1.5,2.1,4.6,Mixed
1298,For Rent,Apartment,Mtwapa,Mombasa,1,1,1,68,,2024,9,Good,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,31000,1.5,2.1,4.6,Mixed
1299,For Sale,Apartment,Mtwapa,Mombasa,4,3,1,192,,2018,2,Excellent,Furnished,0,0,1,0,0,0,0,18.0,affordable,12400000,1.5,2.1,4.6,Mixed
1300,For Rent,Apartment,Mtwapa,Mombasa,2,2,1,74,,2001,1,Good,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,29000,1.5,2.1,4.6,Mixed
1301,For Sale,Bungalow,Mtwapa,Mombasa,3,3,2,155,0.285,2005,0,Excellent,Unfurnished,0,0,1,0,1,1,0,18.0,affordable,7100000,1.5,2.1,4.6,Mixed
1302,For Sale,Apartment,Mtwapa,Mombasa,2,1,0,90,,2006,5,Good,Unfurnished,0,0,0,0,1,0,0,18.0,affordable,6750000,1.5,2.1,4.6,Mixed
1303,For Sale,Apartment,Mtwapa,Mombasa,4,3,1,201,,2019,13,Excellent,Semi-Furnished,0,0,0,0,1,0,0,18.0,affordable,11800000,1.5,2.1,4.6,Mixed
1304,For Rent,Apartment,Mtwapa,Mombasa,2,1,0,112,,2012,9,Good,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,21000,1.5,2.1,4.6,Mixed
1305,For Rent,Apartment,Mtwapa,Mombasa,2,1,2,87,,2022,6,Good,Furnished,0,0,0,0,1,0,0,18.0,affordable,40000,1.5,2.1,4.6,Mixed
1306,For Sale,Apartment,Mtwapa,Mombasa,2,2,0,124,,2021,12,New,Furnished,0,0,1,0,1,0,0,18.0,affordable,9100000,1.5,2.1,4.6,Mixed
1307,For Sale,Bungalow,Mtwapa,Mombasa,4,3,3,45,1.533,2011,0,Good,Furnished,0,0,1,0,0,1,0,18.0,affordable,8200000,1.5,2.1,4.6,Mixed
1308,For Rent,Apartment,Mtwapa,Mombasa,1,1,1,73,,1996,4,New,Semi-Furnished,0,0,1,0,1,0,0,18.0,affordable,35000,1.5,2.1,4.6,Mixed
1309,For Sale,Apartment,Mtwapa,Mombasa,2,1,0,113,,1995,13,Excellent,Furnished,0,0,0,0,0,0,0,18.0,affordable,8500000,1.5,2.1,4.6,Mixed
1310,For Rent,Bungalow,Mtwapa,Mombasa,3,2,2,136,0.462,2014,0,Excellent,Semi-Furnished,0,0,1,0,1,1,0,18.0,affordable,32000,1.5,2.1,4.6,Mixed
1311,For Sale,Studio,Mtwapa,Mombasa,0,1,1,38,,2009,6,Good,Furnished,0,0,0,0,1,0,0,18.0,affordable,6000000,1.5,2.1,4.6,Mixed
1312,For Rent,Apartment,Mtwapa,Mombasa,3,3,1,145,,1990,4,Excellent,Unfurnished,0,0,0,0,1,0,0,18.0,affordable,29000,1.5,2.1,4.6,Mixed
1313,For Sale,Studio,Mtwapa,Mombasa,0,1,2,33,,2001,8,New,Unfurnished,0,0,1,0,0,0,0,18.0,affordable,6450000,1.5,2.1,4.6,Mixed
1314,For Sale,Apartment,Mtwapa,Mombasa,1,1,1,88,,2006,6,New,Furnished,0,0,1,0,1,0,0,18.0,affordable,8400000,1.5,2.1,4.6,Mixed
1315,For Rent,Bungalow,Mtwapa,Mombasa,3,3,1,100,1.02,1998,0,New,Furnished,0,0,0,0,0,1,0,18.0,affordable,54000,1.5,2.1,4.6,Mixed
1316,For Sale,Apartment,Mtwapa,Mombasa,1,1,1,70,,2003,10,Excellent,Unfurnished,0,0,1,0,1,0,0,18.0,affordable,6650000,1.5,2.1,4.6,Mixed
1317,For Sale,Apartment,Mtwapa,Mombasa,3,2,2,192,,2022,2,Excellent,Furnished,0,0,0,0,1,0,0,18.0,affordable,10300000,1.5,2.1,4.6,Mixed
1318,For Rent,Bungalow,Mvita,Mombasa,5,4,2,234,0.038,2022,0,New,Furnished,0,0,1,0,0,1,0,1.5,mid,62000,0.4,0.7,3.3,4
1319,For Rent,Apartment,Mvita,Mombasa,4,4,0,228,,2002,7,Excellent,Unfurnished,0,0,0,0,1,0,0,1.5,mid,46000,0.4,0.7,3.3,4
1320,For Sale,Apartment,Mvita,Mombasa,2,2,2,129,,2006,1,Good,Unfurnished,0,0,1,0,1,0,0,1.5,mid,7100000,0.4,0.7,3.3,4
1321,For Sale,Bungalow,Mvita,Mombasa,3,2,1,125,1.534,2024,0,Excellent,Furnished,0,0,1,0,1,1,0,1.5,mid,5600000,0.4,0.7,3.3,4
1322,For Rent,Townhouse,Mvita,Mombasa,4,4,1,241,,2011,0,New,Semi-Furnished,0,0,0,0,1,0,0,1.5,mid,47000,0.4,0.7,3.3,4
1323,For Rent,Apartment,Mvita,Mombasa,2,1,0,133,,2010,9,Excellent,Furnished,0,0,1,0,1,0,0,1.5,mid,39000,0.4,0.7,3.3,4
1324,For Rent,Apartment,Mvita,Mombasa,2,1,1,119,,2016,2,Excellent,Unfurnished,0,0,1,0,1,0,0,1.5,mid,34000,0.4,0.7,3.3,4
1325,For Rent,Apartment,Mvita,Mombasa,1,1,1,40,,2010,0,Good,Unfurnished,0,0,0,0,0,0,0,1.5,mid,31000,0.4,0.7,3.3,4
1326,For Rent,Apartment,Mvita,Mombasa,3,2,1,131,,2013,9,New,Semi-Furnished,0,0,1,0,1,0,0,1.5,mid,51000,0.4,0.7,3.3,4
1327,For Rent,Apartment,Mvita,Mombasa,3,2,2,108,,2012,5,Good,Semi-Furnished,0,0,0,0,0,0,0,1.5,mid,52000,0.4,0.7,3.3,4
1328,For Rent,Apartment,Mvita,Mombasa,3,3,1,126,,1999,4,New,Furnished,0,0,1,0,1,0,0,1.5,mid,25000,0.4,0.7,3.3,4
1329,For Rent,Apartment,Mvita,Mombasa,3,2,0,168,,2012,7,Fair,Furnished,0,0,0,0,1,0,0,1.5,mid,64000,0.4,0.7,3.3,4
1330,For Rent,Apartment,Mvita,Mombasa,1,1,1,59,,2003,4,New,Unfurnished,0,0,1,0,1,0,0,1.5,mid,33000,0.4,0.7,3.3,4
1331,For Sale,Apartment,Mvita,Mombasa,1,1,1,56,,2016,0,New,Furnished,0,0,1,0,0,0,0,1.5,mid,9600000,0.4,0.7,3.3,4
1332,For Rent,Apartment,Mvita,Mombasa,1,1,0,55,,2012,3,New,Unfurnished,0,0,0,0,1,0,0,1.5,mid,41000,0.4,0.7,3.3,4
1333,For Sale,Bungalow,Mvita,Mombasa,5,4,1,198,0.435,2003,0,Excellent,Semi-Furnished,0,0,0,0,1,1,0,1.5,mid,14350000,0.4,0.7,3.3,4
1334,For Sale,Apartment,Mvita,Mombasa,1,1,1,73,,2024,5,New,Semi-Furnished,0,0,1,0,0,0,0,1.5,mid,3600000,0.4,0.7,3.3,4
1335,For Sale,Apartment,Mvita,Mombasa,1,1,1,68,,1996,10,New,Unfurnished,0,0,0,0,1,0,0,1.5,mid,9600000,0.4,0.7,3.3,4
1336,For Rent,Townhouse,Mvita,Mombasa,4,3,3,166,,2003,0,Excellent,Furnished,0,0,0,0,1,0,0,1.5,mid,48000,0.4,0.7,3.3,4
1337,For Sale,Bungalow,Mvita,Mombasa,4,3,3,222,1.467,2021,0,New,Semi-Furnished,0,0,1,0,1,1,0,1.5,mid,19150000,0.4,0.7,3.3,4
1338,For Rent,Townhouse,Mvita,Mombasa,3,3,2,111,,2019,0,Good,Semi-Furnished,0,0,0,0,1,0,0,1.5,mid,57000,0.4,0.7,3.3,4
1339,For Sale,Bungalow,Mvita,Mombasa,4,4,1,247,0.436,2018,0,Fair,Unfurnished,0,0,1,0,0,1,0,1.5,mid,10700000,0.4,0.7,3.3,4
1340,For Sale,Townhouse,Mvita,Mombasa,3,2,2,111,,2003,0,Excellent,Furnished,0,0,1,0,1,0,0,1.5,mid,12350000,0.4,0.7,3.3,4
1341,For Rent,Townhouse,Mvita,Mombasa,4,3,2,231,,2010,0,Good,Unfurnished,0,0,0,0,1,0,0,1.5,mid,66000,0.4,0.7,3.3,4
1342,For Rent,Apartment,Mvita,Mombasa,1,1,1,82,,2001,8,New,Furnished,0,0,0,0,1,0,0,1.5,mid,38000,0.4,0.7,3.3,4
